Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[N;D2:6]:[C;D3:7](:[C;D2:8]):[N;D3:11]:1:[C;D2:10]:[C:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5]=[O;D1:12])-[Cl;D1:13].[N;D1:6]-[C;D3:7](:[C;D2:8]):[N;D2:11]:[C;D2:10]:[C:9]$[C;D2:1]:[C;D3:2](-[N;D1:3]):[N;D2:4]:[C:5]:[C:6]>>[N;D2:3](-[Si;D4:8](-[C;D1:7])(-[C;D1:9])-[C;D1:10])-[Si;D4:11](-[C;D1:12])(-[C;D1:13])-[C;D1:14].[C;D2:1]:[C;D3:2](:[N;D2:4]:[C:5]:[C:6])-[Cl;D1:15]$[C;D2:1]-[O;D2:2]-[C;D3:3]:1:[C;D2:4]:[C:5]:[N:6]:[C:7]:[C;D2:8]:1>>[C;D3:3]:1(:[C;D2:4]:[C:5]:[N:6]:[C:7]:[C;D2:8]:1)-[N;D3+:10](=[O;D1:9])-[O;D1-:11].[C;D2:1]-[O;D1:2]	1	1	3359	COCCOc1ccn2c(C(=O)O)cnc2c1
[C:1]:1:[C:2]:[N;D2:3]:[C;D3:4](-[Cl;D1:5]):[N;D2:6]:[C:7]:1:[C:8]>>[Cl;D1:5]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:1:[C:2]:[N;D2:3]:[C;D3:4](:[N;D2:6]:[C:7]:1:[C:8])-[O;D1:13]$[O;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6]):[C;D2:8]:[N;D2:9]:1>>[O;D1:1]=[C;D3:2](-[N;D1:9])-[N;D1:10].[N;D1:3]-[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6])-[C;D2:8]=[O;D1:11]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	264	Clc1ccc2cnc(Cl)nc2c1
[C:1]:1:[C;D2:2]:[N;D3:3](-[C;D3:4](-[C;D2:5])-[C;D2:6]):[N;D2:7]:[C:8]:1>>[C;D3:4](-[C;D2:5])(-[C;D2:6])-[O;D1:9].[C:1]:1:[C;D2:2]:[N;D2:3]:[N;D2:7]:[C:8]:1$[C:1]:1:[C:2]:[C:3]:[N;D3:6](:[C:5]:[C:4]):[C;D3:7](-[C;D3:8]:2:[C;D2:9]:[N:10]:[N:11]:[C;D2:12]:2):[N;D2:13]:1>>[C;D3:8]:1(:[C;D2:9]:[N:10]:[N:11]:[C;D2:12]:1)-[B;D3:18]-2-[O;D2:17]-[C:15](-[C:14])(-[C:16])-[C:20](-[O;D2:19]-2)(-[C:21])-[C:22].[C:1]:1:[C:2]:[C:3]:[N;D3:6](:[C:5]:[C:4]):[C;D3:7](:[N;D2:13]:1)-[Cl;D1:23]$[C:1]:1:[C:2]:[C:3]:[N;D3:6](:[C:5]:[C:4]):[C;D3:7](-[Cl;D1:8]):[N;D2:9]:1>>[Cl;D1:8]-[P;D4:11](=[O;D1:10])(-[Cl;D1:12])-[Cl;D1:13].[C:1]:1:[C:2]:[C:3]:[N;D3:6](:[C:5]:[C:4]):[C;D3:7](:[N;D2:9]:1)=[O;D1:14]$[N:1]:1:[C;D2:2]:[C;D3:3](-[C;D3:4]:2:[C;D2:5]:[C:6](:[N:7]):[N:8]:[C:9]:[N;D2:10]:2):[C;D2:11]:[N:12]:1>>[N:1]:1:[C;D2:2]:[C;D3:3](:[C;D2:11]:[N:12]:1)-[B;D3:17]-2-[O;D2:16]-[C:14](-[C:13])(-[C:15])-[C:19](-[O;D2:18]-2)(-[C:20])-[C:21].[C;D3:4]:1(:[C;D2:5]:[C:6](:[N:7]):[N:8]:[C:9]:[N;D2:10]:1)-[Cl;D1:22]	1	1	2799	Cn1cc(-c2cc3nccn3c(-c3cnn(C(CC4CC4)CC4CC4)c3)n2)cn1
[C:1]:1:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C:5]:[N:6]:[N:7]:1>>[C:1]:1:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:8]):[C:5]:[N:6]:[N:7]:1$[C:1]:1:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]:[N:7]:[N:8]:1>>[C:1]:1:[C;D3:2](-[C;D3:3](=[O;D1:5])-[Cl;D1:9]):[C:6]:[N:7]:[N:8]:1.[N;D0:4]$[C:1]:1:[C;D3:2](-[C;D3:3](=[O;D1:4])-[Cl;D1:5]):[C:6]:[N:7]:[N:8]:1>>[Cl;D1:5]-[S;D3:10](=[O;D1:9])-[Cl;D1:11].[C:1]:1:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:12]):[C:6]:[N:7]:[N:8]:1$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	865	Cc1c(C#N)cnn1-c1cc(OC(F)F)n(C)n1
[C:1]:1:[C;D3:2]:[C;D3:3](-[N;D2:4]-[C;D3:5]):[N;D2:6]:[C:7]:[N:8]:1>>[C:1]:1:[C;D3:2]:[C;D3:3](:[N;D2:6]:[C:7]:[N:8]:1)-[N;D2:13]-[C;D3:12]-2-[C:11]-[C:10]-[C:9]-[C:14]-2.[N;D1:4]-[C;D3:5]$[C:1]:1:[C;D3:2]:[C;D3:3](-[N;D2:4]-[C;D3:5]):[N;D2:6]:[C:7]:[N:8]:1>>[C:1]:1:[C;D3:2]:[C;D3:3](:[N;D2:6]:[C:7]:[N:8]:1)-[Cl;D1:9].[N;D1:4]-[C;D3:5]$[C:1]:1:[C;D3:2]:[C;D3:3](-[Cl;D1:4]):[N;D2:5]:[C:6]:[N:7]:1>>[Cl;D1:4]-[O;D2:9]-[Cl;D1:8].[C:1]:1:[C;D3:2]:[C;D3:3](:[N;D2:5]:[C:6]:[N:7]:1)=[O;D1:10]$[C:1]:1:[C:2]:[C:3]:[N;D2:4]:[C;D3:5](-[N;D2:6]-[C;D2:7]):[N;D2:8]:1>>[C:1]:1:[C:2]:[C:3]:[N;D2:4]:[C;D3:5](:[N;D2:8]:1)-[S;D2:10]-[C;D1:9].[N;D1:6]-[C;D2:7]	1	1	258	Cc1nc(NCc2ccccn2)nc(NC2CCS(=O)(=O)C2)c1C
[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](-[N;D3:7](-[C;D2:8])-[C;D2:9]):[N;D2:10]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](:[N;D2:10]:1)-[Cl;D1:11].[N;D2:7](-[C;D2:8])-[C;D2:9]$[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](-[Cl;D1:7]):[N;D2:8]:1>>[Cl;D1:7]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](:[N;D2:8]:1)=[O;D1:13]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4]:2:[C;D3:5](:[S;D2:6]:[C:7]:[C;D2:8]:2):[C;D3:9](=[O;D1:10]):[N;D2:11]:1>>[C;D3:1]-[C;D3:2](-[N;D2:3]-[C;D3:4]:1:[C;D3:5](:[S;D2:6]:[C:7]:[C;D2:8]:1)-[C;D3:9](=[O;D1:10])-[N;D1:11])=[O;D1:12]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]:[C:6]:[S:7]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:8].[N;D1:4]-[C;D3:5]:[C:6]:[S:7]	1	1	302	COc1ccccc1-c1nc(N2CCN(C(=O)OCC(C)C)CC2)c2sccc2n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1)-[O;D1:12]$[C:1]:[C:2]:1:[N;D2:3]:[C;D3:4](-[N;D1:5]):[C;D3:6](-[C;D2:7]#[N:8]):[C;D3:9](-[O;D1:10]):[C;D3:11]:1>>[C:1]:[C:2]:1:[N;D2:3]:[C;D3:4](=[O;D1:12]):[O;D2:13]:[C;D3:9](=[O;D1:10]):[C;D3:11]:1.[N;D1:5]#[C;D2:16]-[C;D2:15]-[C;D3:6](-[C;D2:7]#[N:8])-[O;D1:14]$[C;D2:1]:[C;D3:2]:1:[N;D2:3]:[C;D3:4](=[O;D1:5]):[O;D2:6]:[C;D3:7](=[O;D1:8]):[C;D3:9]:1:[C;D2:10]>>[C;D3:4](=[O;D1:5])(-[O;D2:15]-[C;D4:12](-[Cl:11])(-[Cl:13])-[Cl:14])-[Cl;D1:16].[C;D2:1]:[C;D3:2](-[N;D1:3]):[C;D3:9](-[C;D3:7](-[O;D1:6])=[O;D1:8]):[C;D2:10]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	141	CN(C)c1ccc2nc(N)c(C#N)c(Cl)c2c1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D2:6]-[C;D2:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:8]:1)-[Cl;D1:9].[N;D1:6]-[C;D2:7]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1)-[O;D1:12]$[C:1]:[C:2]:1:[N;D2:3]:[C;D3:4](-[N;D1:5]):[C;D3:6](-[C;D2:7]#[N:8]):[C;D3:9](-[O;D1:10]):[C;D3:11]:1>>[C:1]:[C:2]:1:[N;D2:3]:[C;D3:4](=[O;D1:12]):[O;D2:13]:[C;D3:9](=[O;D1:10]):[C;D3:11]:1.[N;D1:5]#[C;D2:16]-[C;D2:15]-[C;D3:6](-[C;D2:7]#[N:8])-[O;D1:14]$[C;D2:1]:[C;D3:2]:1:[N;D2:3]:[C;D3:4](=[O;D1:5]):[O;D2:6]:[C;D3:7](=[O;D1:8]):[C;D3:9]:1:[C;D2:10]>>[C;D3:4](=[O;D1:5])(-[O;D2:15]-[C;D4:12](-[Cl:11])(-[Cl:13])-[Cl:14])-[Cl;D1:16].[C;D2:1]:[C;D3:2](-[N;D1:3]):[C;D3:9](-[C;D3:7](-[O;D1:6])=[O;D1:8]):[C;D2:10]	1	1	141	CN(C)c1ccc2nc(N)c(C#N)c(NCc3cccs3)c2c1
[C:1]:1:[N:2]:[C:3]:[N;D2:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[S;D3:9](=[O;D1:8])-[Cl;D1:10].[C:1]:1:[N:2]:[C:3]:[N;D2:4]:[C;D3:5](:[C;D3:7]:1)=[O;D1:11]$[C;D2:1]:[C;D3:2]:1:[N;D2:3]:[C;D2:4]:[N;D2:5]:[C;D3:6](=[O;D1:7]):[C;D3:8]:1:[C;D2:9]>>[C;D2:1]:[C;D3:2](-[N;D1:3]):[C;D3:8](-[C;D3:6](=[O;D1:7])-[O;D2:12]-[C;D2:11]-[C:10]):[C;D2:9].[C;D2:4](=[N;D1:5])-[N;D1:13]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[O:1]-[C:2](=[O:3])-[C;D3:4]:[C;D3:6](:[C;D2:5])-[N;D3+:7](=[O;D1:8])-[O;D1-:9]>>[N;D3+:7](=[O;D1:8])(-[O;D1-:9])-[O;D1:10].[O:1]-[C:2](=[O:3])-[C;D3:4]:[C;D2:6]:[C;D2:5]	1	1	313	COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1
[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[N;D3:6](-[C;D2:7]-[C;D3:8])-[C;D3:9](=[O:10])-[O:11]-[C:12](-[C:13])(-[C:14])-[C:15]>>[C;D2:7](-[C;D3:8])-[Br;D1:16].[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[N;D2:6]-[C;D3:9](=[O:10])-[O:11]-[C:12](-[C:13])(-[C:14])-[C:15]$[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[N;D2:6]-[C;D3:7](=[O;D1:8])-[O;D2:9]-[C:10](-[C:11])(-[C:12])-[C:13]>>[C;D3:7](=[O;D1:8])(-[O;D2:9]-[C:10](-[C:11])(-[C:12])-[C:13])-[O;D2:21]-[C;D3:19](-[O:18]-[C:15](-[C:14])(-[C:16])-[C:17])=[O:20].[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[N;D1:6]$[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[N;D1:6]>>[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[N;D3+:6](=[O;D1:7])-[O;D1-:8]$[C;D3:1]:1:[N:2]:[N:3]:[C;D3:5](:[C:4]):[C;D3:6]:1-[N;D3+:7](=[O;D1:8])-[O;D1-:9]>>[C;D3:1]:1:[N:2]:[N:3]:[C;D3:5](:[C:4]):[C;D2:6]:1.[N;D2+:7](=[O;D1:8])=[O;D1:9]	1	1	1211	CCc1nn2c(Br)cccc2c1N(CC1CC1)C(=O)OC(C)(C)C
[C:1]:[C:2]:1:[N:3]:[C:4]:[C;D2:5]:[C;D3:6](-[N;D2:7]-[C;D2:8]):[N;D3:9]:1>>[C:1]:[C:2]:1:[N:3]:[C:4]:[C;D2:5]:[C;D3:6](:[N;D3:9]:1)-[Cl;D1:10].[N;D1:7]-[C;D2:8]$[C:1]:[C:2]:1:[N:3]:[C:4]:[C;D2:5]:[C;D3:6](-[Cl;D1:7]):[N;D3:8]:1>>[Cl;D1:7]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:[C:2]:1:[N:3]:[C:4]:[C;D2:5]:[C;D3:6](:[N;D3:8]:1)-[O;D1:13]$[C;D3:1]:1:[C;D3:2]:2:[N;D2:3]:[C;D3:4](-[C;D1:5]):[C;D2:6]:[C;D3:7](-[O;D1:8]):[N;D3:9]:2:[N;D2:10]:[C:11]:1>>[C;D3:4](-[C;D1:5])(-[C;D2:6]-[C;D3:7](=[O;D1:8])-[O;D2:14]-[C;D2:13]-[C:12])=[O;D1:15].[C;D3:1]:1:[C;D3:2](-[N;D1:3]):[N;D2:9]:[N;D2:10]:[C:11]:1$[C;D3:1]-[C;D3:2]:1:[C;D3:3](-[N;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D1:8]>>[C;D3:1]-[C;D3:2](-[C;D2:3]#[N;D1:4])-[C;D3:7](-[C;D1:8])=[O;D1:9].[N;D1:5]-[N;D1:6]	1	1	173	Cc1cc(NCCN)n2nc(C)c(-c3c(C)cc(Cl)cc3C)c2n1
[C:1]:[C:2]:[N;D2:3]:[C;D3:4](-[N;D3:5](-[C;D2:6])-[C;D2:7]):[C;D3:8]>>[C:1]:[C:2]:[N;D2:3]:[C;D3:4](:[C;D3:8])-[Cl;D1:9].[N;D2:5](-[C;D2:6])-[C;D2:7]$[C:1]:[C:2]:[N;D2:3]:[C;D3:4](-[Cl;D1:5]):[C;D3:6]>>[Cl;D1:5]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C:1]:[C:2]:[N;D2:3]:[C;D3:4](:[C;D3:6])=[O;D1:11]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D2:6]):[N;D2:7]:[C;D3:8](=[O;D1:9]):[C;D3:10](-[C;D2:11]#[N:12]):[C;D2:13]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D2:6])=[O;D1:17])=[C;D2:13]-[N;D3:15](-[C;D1:14])-[C;D1:16].[N;D1:7]-[C;D3:8](=[O;D1:9])-[C;D2:10]-[C;D2:11]#[N:12]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[C;D2:5]-[N;D3:6])-[C;D3:7](=[O:8])-[C:9]>>[C;D3:5](-[N;D3:6])(-[O;D2:11]-[C;D1:10])-[O;D2:12]-[C;D1:13].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:7](=[O:8])-[C:9]	1	1	263	CCOC(=O)c1cc(C#N)c(N2CC(C(=O)O)C2)nc1CC
[C:1]:[C;D3:2](-[C;D2:3]-[Br;D1:4]):[N:5]>>[Br;D1:4]-[P;D3:7](-[Br;D1:6])-[Br;D1:8].[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:9]):[N:5]$[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[N:5]$[C:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[N:5]>>[O;D2:4]-1-[C;D2:7]-[C;D2:6]-[O:10]-[C;D2:9]-[C;D2:8]-1.[C:1]:[C;D3:2](-[C;D1:3]):[N:5]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[C;D3:4](:[C;D2:5]):[N;D2:8]:[C:7]:[C:6]>>[C;D3:4](:[C;D2:5])(:[N;D2:8]:[C:7]:[C:6])-[Br;D1:9].[C;D3:1]:[C;D3:3](:[C;D3:2])-[B;D3:11](-[O;D1:10])-[O;D1:12]	1	1	109	Cc1cccc(C)c1-c1ccc(F)c(CBr)n1
[C:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:4]):[N:5]>>[Cl;D1:4]-[C;D2:7]-[Cl;D1:6].[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:8]):[N:5]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]$[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:5]-[C;D3:6](:[N;D2:7]:[C;D3:8]:[C:9]):[C:10]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D3:12](-[C;D1:11])=[O;D1:13].[C;D1:5]-[C;D3:6](:[N;D3+:7](:[C;D3:8]:[C:9])-[O;D1-:14]):[C:10]$[C:1]:[C;D3:2]:[N;D3+:3](-[O;D1-:4]):[C;D3:5]:[C:6]>>[O;D1:4]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C:1]:[C;D3:2]:[N;D2:3]:[C;D3:5]:[C:6]	1	1	1981	Cc1ccc(CCl)nc1C#N
[C:1]:[C;D3:2](-[C;D3:3](=[N;D1:4])-[N;D2:5]-[O;D1:6]):[N:7]>>[C:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:7].[N;D1:5]-[O;D1:6]$[C:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:6]):[N:5]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[N:6]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[N:6].[N;D0:4]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	1	1	1621	Cc1cc(C(=N)NO)nc(Cl)n1
[C:1]:[C;D3:2](-[C;D3:3](=[N;D1:4])-[N;D2:5]-[O;D1:6]):[N:7]>>[C:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:7].[N;D1:5]-[O;D1:6]$[C:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:6]):[N:5]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[N:6]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D2:9]-[C;D2:8]-[C:7]):[N:6].[N;D0:4]$[C;D2:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[N:6]):[C:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[N:6]):[C:7])-[O;D1:8].[C;D2:1]-[O;D1:2]	1	1	2578	Cc1cc(C(=N)NO)nc(NC(C)C)n1
[C:1]:[C;D3:2](-[C;D3:3]-1=[N;D2:4]-[O;D2:5]-[C;D4:6](-[C;D3:7])(-[C;D4:8](-[F:9])(-[F:10])-[F:11])-[C;D2:12]-1):[S:13]>>[C:1]:[C;D3:2](-[C;D3:3](-[C;D2:12]=[C;D3:6](-[C;D3:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11])=[O;D1:14]):[S:13].[N;D1:4]-[O;D1:5]$[C:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D3:5](-[C;D3:6])-[C;D4:7](-[F:8])(-[F:9])-[F:10]>>[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D4:5](-[C;D3:6])(-[C;D4:7](-[F:8])(-[F:9])-[F:10])-[O;D1:11]$[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D4:5](-[O;D1:6])(-[C;D3:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11]>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11].[C:1]-[C;D3:2](=[O:3])-[C;D1:4]$[C:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:5]):[S:6]>>[C:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])-[O;D1:5]):[S:6]	1	1	960	COC(=O)c1sc(C2=NOC(c3cc(Cl)c(F)c(Cl)c3)(C(F)(F)F)C2)c2c1CCC2
[C:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[C;D4:6]):[N:7]>>[C;D3:4](=[O;D1:5])(-[C;D4:6])-[O;D1:8].[C:1]:[C;D3:2](-[N;D1:3]):[N:7]$[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D4:1]-[C;D2:2]=[O;D1:3].[O;D0:4]$[C;D4:1]-[C;D2:2]=[O;D1:3]>>[C;D4:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	2004	CCCc1cccc(-c2cc(NC(=O)C34CC3C(=O)N(Cc3ccc(OC)cc3OC)C4)nn2-c2ccccc2)c1
[C:1]:[C;D3:2](-[S;D2:3]-[C;D2:4]-[C;D3:5](:[C:6]:[S:7]):[N:8]):[N:9]>>[C;D2:4](-[C;D3:5](:[C:6]:[S:7]):[N:8])-[Cl;D1:10].[C:1]:[C;D3:2](-[S;D1:3]):[N:9]$[N:1]#[C;D2:2]-[C;D3:3]:1:[C;D3:4](-[S;D1:5]):[N;D2:6]:[C;D3:7](-[N;D1:8]):[C;D3:9](-[C;D2:10]#[N:11]):[C;D3:12]:1-[C;D3:13]>>[C;D2:7](#[N;D1:8])-[C;D3:9](-[C;D2:10]#[N:11])=[C;D2:12]-[C;D3:13].[N:1]#[C;D2:2]-[C;D2:3]-[C;D3:4](=[S;D1:5])-[N;D1:6]$[N:1]#[C;D2:2]-[C;D3:3](-[C;D2:4]#[N:5])=[C;D2:6]-[C;D3:7]>>[C;D2:6](-[C;D3:7])=[O;D1:8].[N:1]#[C;D2:2]-[C;D2:3]-[C;D2:4]#[N:5]$[C;D2:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[O;D1:6].[O;D1:3]-[C;D3:4]	1	1	330	N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OC2CCOC2)cc1
[C:1]:[C;D3:2]:[N;D3:3]:1:[C;D2:4]:[N;D2:5]:[C;D2:6]:[C;D3:7]:1:[C;D2:8]>>[C:1]:[C;D3:2]:[N;D2:3]:[C;D3:7](-[C;D2:6]-[N;D2:5]-[C;D2:4]=[O;D1:9]):[C;D2:8]$[C;D2:1]-[N;D2:2]-[C;D2:3]=[O;D1:4]>>[C;D2:3](=[O;D1:4])-[O;D1:5].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[N:1]:[C;D3:2](-[C;D2:3]-[N;D2:4]=[N;D2+:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:7]):[C:6].[N;D1-:4]=[N;D2+:5]	1	1	505	COC(=O)c1ccc2cncn2c1Cl
[C:1]:[C;D3:3](:[N:2])-[C;D3:4](=[N;D2:5]-[N;D1:6])-[C;D3:7]>>[C:1]:[C;D3:3](:[N:2])-[C;D3:4](-[C;D3:7])=[O;D1:8].[N;D1:5]-[N;D1:6]$[C:1]:[C;D3:3](:[N:2])-[C;D3:4](=[O;D1:5])-[C;D3:6]>>[C:1]:[C;D3:3](:[N:2])-[C;D3:4](-[O;D1:5])-[C;D3:6]$[N:1]:[C:3]:1:[C;D3:2]:[C;D3:7](:[N;D2:6]:[C:5]:[N:4]:1)-[C;D3:8](-[O;D1:9])-[C;D3:10]>>[N:1]:[C:3]:1:[C;D3:2]:[C;D3:7](:[N;D2:6]:[C:5]:[N:4]:1)-[I;D1:11].[C;D2:8](=[O;D1:9])-[C;D3:10]$[O;D2:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[C:5]:[C:6]:[C;D3:7]:1:[N:8]>>[O;D2:1]-[C;D2:2]-[Cl;D1:9].[N;D2:3]:1:[C;D2:4]:[C:5]:[C:6]:[C;D3:7]:1:[N:8]	1	1	1681	C[Si](C)(C)CCOCn1ccc2c(C(=NN)C3CCCCC3)ncnc21
[C;D1:1]-[C;D2:2]-[C;D3:3](-[O;D1:4])-[C;D3:5]:[C:7]:[N:6]>>[C;D1:1]-[C;D2:2]-[Mg;D2:9]-[Br;D1:8].[C;D2:3](=[O;D1:4])-[C;D3:5]:[C:7]:[N:6]$[C;D1:1]-[O;D2:2]-[C;D3:3](:[C;D2:4]):[N;D3:8]:[C:6](:[C:5]):[C:7]>>[C;D3:3](:[C;D2:4])(:[N;D3:8]:[C:6](:[C:5]):[C:7])-[I;D1:9].[C;D1:1]-[O;D1:2]$[O;D1:1]=[C;D2:2]-[C;D3:3]:[C:5]:[N:4]>>[O;D1:1]-[C;D2:2]-[C;D3:3]:[C:5]:[N:4]$[O;D1:1]-[C;D2:2]>>[O;D2:1](-[C;D2:2])-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	259	CCC(O)c1ccc(OC)n2nc(C(F)(F)F)cc12
