Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D2:1]-[C;D3:2](-[C;D1:3])-[O;D1:4]>>[C;D1:3]-[Mg;D2:6]-[Br;D1:5].[C;D2:1]-[C;D2:2]=[O;D1:4]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D1:3]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D1:3]$[C;D3:1]-[N;D3:2]:1:[C;D2:3]:[N;D2:4]:[C:5](:[C:6]):[C;D3:7]:[C;D3:8]:1=[O;D1:9]>>[C;D3:3]:1(:[N;D2:4]:[C:5](:[C:6]):[C;D3:7]:[C;D3:8](=[O;D1:9]):[O;D2:11]:1)=[O;D1:10].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1	1	1	85	Cc1c(-c2cnc(C(N)=O)c3[nH]c4cc(OCC(C)O)ccc4c23)cccc1-n1cnc2ccccc2c1=O
[C;D2:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]>>[N;D2:3](-[C;D2:6]-[C;D1:5])=[C;D2:7]=[N;D2:8]-[C:9]-[C:10]-[C:11]-[N:12](-[C:13])-[C:14].[C;D2:1]-[C;D3:2](=[O;D1:4])-[O;D1:15]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]-1-[C;D2:6]-[N;D2:7]=[C;D3:8](-[C;D3:9](:[C:10]):[N:11])-[S;D2:12]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]#[C;D2:5]-[C;D1:6].[N;D1:7]-[C;D3:8](-[C;D3:9](:[C:10]):[N:11])=[S;D1:12]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[S;D1:5]):[N:6]>>[S;D1:5]=[P;D4:16]-1(-[S;D2:15]-[P:13](-[C:12]:2:[C:11]:[C:10]:[C:9](-[O:8]-[C:7]):[C:27]:[C:26]:2)(=[S:14])-[S;D2:25]-1)-[C;D3:17]:3:[C:18]:[C:19]:[C:20](-[O:21]-[C:22]):[C:23]:[C:24]:3.[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:28]):[N:6]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[N:6]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[N:6].[N;D0:4]	1	1	4406	Cc1ccc(N(C)S(=O)(=O)c2cccs2)c2[nH]c(C3=NCC(CC(N)=O)S3)cc12
[C;D2:1]-[C;D3:2](-[O;D1:3])-[C;D2:4]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:4]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:4]>>[C;D2:1]-[C;D4:2]-1(-[O;D2:3]-[C;D2:6]-[C;D2:5]-[O;D2:7]-1)-[C;D2:4]$[N;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](-[C;D2:6]):[S;D2:8]:1)-[C;D3:7]>>[C;D3:4](-[C;D3:5](-[C;D2:6])-[Br;D1:10])(-[C;D3:7])=[O;D1:9].[N;D2:1]-[C;D3:2](-[N;D1:3])=[S;D1:8]$[C;D3:1]-[N;D2:2]-[C;D3:3](-[N;D1:4])=[S;D1:5]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:5].[N;D0:4]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:3](=[S;D1:4])(-[N;D3:11]:1:[C;D3:6](=[O:5]):[C:7]:[C:8]:[C:9]:[C;D2:10]:1)-[N;D3:12]:2:[C;D2:13]:[C:14]:[C:15]:[C:16]:[C;D3:17]:2=[O:18].[C;D3:1]-[N;D1:2]	1	1	323	COc1cc(Nc2nc3c(s2)CC(O)CC3c2ccc(F)cc2)ccc1-n1cnc(Cl)c1
[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:4]>>[C;D2:1]-[C;D4:2]-1(-[O;D2:3]-[C;D2:6]-[C;D2:5]-[O;D2:7]-1)-[C;D2:4]$[N;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](-[C;D2:6]):[S;D2:8]:1)-[C;D3:7]>>[C;D3:4](-[C;D3:5](-[C;D2:6])-[Br;D1:10])(-[C;D3:7])=[O;D1:9].[N;D2:1]-[C;D3:2](-[N;D1:3])=[S;D1:8]$[C;D3:1]-[N;D2:2]-[C;D3:3](-[N;D1:4])=[S;D1:5]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:5].[N;D0:4]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:3](=[S;D1:4])(-[N;D3:11]:1:[C;D3:6](=[O:5]):[C:7]:[C:8]:[C:9]:[C;D2:10]:1)-[N;D3:12]:2:[C;D2:13]:[C:14]:[C:15]:[C:16]:[C;D3:17]:2=[O:18].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	1	1	323	COc1cc(Nc2nc3c(s2)CC(=O)CC3c2ccc(F)cc2)ccc1-n1cnc(Cl)c1
[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C;D3:5]):[C;D2:6]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[C;D2:4](:[C;D3:5]):[C;D2:6]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D1:5].[C;D2:1]-[C;D2:2]#[N;D1:6].[O;D0:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[C;D4:5](-[Cl;D1:4])(-[Cl;D1:6])-[Cl;D1:7].[C;D3:1]-[C;D2:2]-[O;D1:8]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	837	COc1cc(F)cc(CC(=O)c2cc(OC)ccc2OC)c1
[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]:[C:6]:[N:5]>>[C;D2:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]:[C:6]:[N:5]$[C;D1:1]-[C;D2:2]-[C;D3:3](-[O;D1:4])-[C;D3:5]:[C:7]:[N:6]>>[C;D1:1]-[C;D2:2]-[Mg;D2:9]-[Br;D1:8].[C;D2:3](=[O;D1:4])-[C;D3:5]:[C:7]:[N:6]$[C;D1:1]-[O;D2:2]-[C;D3:3](:[C;D2:4]):[N;D3:8]:[C:6](:[C:5]):[C:7]>>[C;D3:3](:[C;D2:4])(:[N;D3:8]:[C:6](:[C:5]):[C:7])-[I;D1:9].[C;D1:1]-[O;D1:2]$[O;D1:1]=[C;D2:2]-[C;D3:3]:[C:5]:[N:4]>>[O;D1:1]-[C;D2:2]-[C;D3:3]:[C:5]:[N:4]$[O;D1:1]-[C;D2:2]>>[O;D2:1](-[C;D2:2])-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	1187	CCC(=O)c1ccc(OC)n2nc(C(F)(F)F)cc12
[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D2:6]-[C;D1:5].[C;D2:1]-[C;D2:2]#[N;D1:7].[O;D0:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:4].[Br;D0:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	80	COc1ccc(Br)c(CC(=O)Cl)c1
[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[N:1]:[C;D3:10]:[N;D3:5](:[C;D3:4](:[C:2]):[C:3])-[C;D2:6]-[C;D3:7](=[O:8])-[O:9]>>[C;D2:6](-[C;D3:7](=[O:8])-[O:9])-[Br;D1:11].[N:1]:[C;D3:10]:[N;D2:5]:[C;D3:4](:[C:2]):[C:3]$[C;D3:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8]):[C;D3:10]:1=[O;D1:11]>>[C;D3:3](=[O;D1:4])(-[O;D2:16]-[C;D4:13](-[Cl:12])(-[Cl:14])-[Cl:15])-[O;D2:17]-[C;D4:18](-[Cl:19])(-[Cl:20])-[Cl:21].[C;D3:1]-[N;D2:2]-[C;D3:10](-[C;D3:9](:[C;D3:6](-[N;D1:5]):[C;D2:7]):[C;D2:8])=[O;D1:11]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[C;D3:6](-[N;D1:7]):[C;D2:8]):[C;D2:9]>>[C;D3:3]:1(=[O;D1:4]):[C;D3:5](:[C;D3:6](:[N;D2:7]:[C;D3:11](=[O;D1:10]):[O;D2:12]:1):[C;D2:8]):[C;D2:9].[C;D3:1]-[N;D1:2]	1	1	382	CC(C)(C)OC(=O)Cn1c(=O)n(-c2ccc(CC(=O)NCCc3ccccc3)cc2)c(=O)c2ccccc21
[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C:2](=[O:3])-[C;D2:4]-[C;D3:5]:1:[C;D2:6]:[S;D2:7]:[C;D3:8](-[C;D3:9]:2:[C:10]:[N:11]:[N:12]:[C:13]:2):[N;D2:14]:1>>[O:1]-[C:2](=[O:3])-[C;D2:4]-[C;D3:5](-[C;D2:6]-[Cl;D1:16])=[O;D1:15].[S;D1:7]=[C;D3:8](-[C;D3:9]:1:[C:10]:[N:11]:[N:12]:[C:13]:1)-[N;D1:14]$[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D3:5](-[N;D1:6])=[S;D1:7]):[C:8]:1>>[S;D1:7]=[P;D4:18]-1(-[S;D2:17]-[P:15](-[C:14]:2:[C:13]:[C:12]:[C:11](-[O:10]-[C:9]):[C:29]:[C:28]:2)(=[S:16])-[S;D2:27]-1)-[C;D3:19]:3:[C:20]:[C:21]:[C:22](-[O:23]-[C:24]):[C:25]:[C:26]:3.[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D3:5](-[N;D1:6])=[O;D1:30]):[C:8]:1$[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D3:5](-[N;D1:6])=[O;D1:7]):[C:8]:1>>[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[C;D3:5](=[O;D1:7])-[O;D1:9]):[C:8]:1.[N;D0:6]	1	1	28	CC(C)(C)n1ncc(-c2nc(CC(=O)NCC3CCOCC3)cs2)c1Br
[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D2:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]-1-[C;D2:6]-[N;D2:7]=[C;D3:8](-[C;D3:9](:[C:10]):[N:11])-[S;D2:12]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]#[C;D2:5]-[C;D1:6].[N;D1:7]-[C;D3:8](-[C;D3:9](:[C:10]):[N:11])=[S;D1:12]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[S;D1:5]):[C:6]>>[S;D1:5]=[P;D4:16]-1(-[S;D2:15]-[P:13](-[C:12]:2:[C:11]:[C:10]:[C:9](-[O:8]-[C:7]):[C:27]:[C:26]:2)(=[S:14])-[S;D2:25]-1)-[C;D3:17]:3:[C:18]:[C:19]:[C:20](-[O:21]-[C:22]):[C:23]:[C:24]:3.[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:28]):[C:6]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[C:6].[N;D0:4]	1	1	30	COc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C3=NCC(CC(=O)NCC(C)(C)O)S3)[nH]c12
[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D1:5])-[C;D1:6]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[N;D2:4](-[C;D1:5])-[C;D1:6]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D2:6]-[C;D1:5].[C;D2:1]-[C;D2:2]#[N;D1:7].[O;D0:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:4].[Br;D0:3]	1	1	80	COc1ccc(Br)c(CC(=O)N(C)C)c1
[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D1:5].[C;D2:1]-[C;D2:2]#[N;D1:6].[O;D0:3]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]	1	1	725	CCC[C@@H]1CC[C@@H](c2ccc(CC(=O)O)cc2)CC1
[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[O;D1:4]-[C;D4:6](-[C;D1:5])(-[C;D1:7])-[C;D1:8].[C;D2:1]-[C;D2:2]=[O;D1:3]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]=[C;D1:4].[O;D1-:3]-[O;D2+:6]=[O;D1:5]$[C;D3:1]-[O;D2:2]-[C;D3:3](-[F;D1:4])-[F;D1:5]>>[C;D3:3](-[F;D1:4])(-[F;D1:5])-[Cl;D1:6].[C;D3:1]-[O;D1:2]$[C:1]=[C;D2:2]-[C;D2:3]-[C;D3:4](:[C;D3:5]-[O;D1:6]):[C;D3:7]>>[C:1]=[C;D2:2]-[C;D2:3]-[O;D2:6]-[C;D3:5]:[C;D2:4]:[C;D3:7]$[C:1]=[C;D2:2]-[C;D2:3]-[O;D2:4]-[C;D3:5]>>[C:1]=[C;D2:2]-[C;D2:3]-[Br;D1:6].[O;D1:4]-[C;D3:5]	1	1	1404	Cc1cc(C)c(CC(=O)O)c(OC(F)F)c1
[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D3:2]-1-[C;D3:4](=[O;D1:3])-[C;D3:5]:2:[C:6]:[C:7]:[C:8]:[C:9]:[C;D3:10]:2-[C;D3:11]-1=[O;D1:12]$[C;D2:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]>>[C;D2:1]-[C;D2:2]-[O;D2:14]-[S;D4:11](-[C:10])(=[O:12])=[O:13].[N;D2:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D2:4]-[O;D1:5]>>[C;D2:3](-[C;D2:4]-[O;D2:5]-[Si;D4:10](-[C;D4:7](-[C:6])(-[C:8])-[C:9])(-[C;D1:11])-[C;D1:12])-[Br;D1:13].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	1	1	607	COc1ccc(-c2nc(OC)oc2-c2ccc(OCCN)cc2)cc1
[C;D2:1]-[N;D2:2]-[C;D3:3](-[N;D1:4])=[O;D1:5]>>[C;D2:3](=[N;D2:4]-[Si;D4:7](-[C;D1:6])(-[C;D1:8])-[C;D1:9])=[O;D1:5].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D3:2]-1-[C;D3:4](=[O;D1:3])-[C;D3:5]:2:[C:6]:[C:7]:[C:8]:[C:9]:[C;D3:10]:2-[C;D3:11]-1=[O;D1:12]$[C;D2:1]-[C;D2:2]-[N;D3:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]>>[C;D2:1]-[C;D2:2]-[O;D2:14]-[S;D4:11](-[C:10])(=[O:12])=[O:13].[N;D2:3]-1-[C;D3:4](=[O:5])-[C:6]:[C:7]-[C;D3:8]-1=[O:9]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D2:4]-[O;D1:5]>>[C;D2:3](-[C;D2:4]-[O;D2:5]-[Si;D4:10](-[C;D4:7](-[C:6])(-[C:8])-[C:9])(-[C;D1:11])-[C;D1:12])-[Br;D1:13].[C;D3:1]-[O;D1:2]	1	1	607	COc1ccc(-c2nc(OC)oc2-c2ccc(OCCNC(N)=O)cc2)cc1
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[O;D2:2]-[C;D3:3](-[C;D2:4]-[O;D1:5])-[C;D2:6]>>[O;D1:5]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D3:1]-[O;D1:2].[C;D2:3](=[C;D1:4])-[C;D2:6]	1	1	1032	Cc1cc2c(c3ccc(=O)[nH]c13)OC(CNC(=O)CN(C)C)C2
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[N:1]:[C;D3:2](-[C;D2:3]-[N;D2:4]=[N;D2+:5]):[O:6]>>[N:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:7]):[O:6].[N;D1-:4]=[N;D2+:5]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D2:6]):[O;D2:7]:1>>[C;D4:5](-[C;D2:6])(-[O;D2:10]-[C;D2:9]-[C:8])(-[O;D2:11]-[C;D2:12]-[C:13])-[O;D2:14]-[C;D2:15]-[C:16].[C;D3:1]-[C;D3:2](-[N;D2:3]-[N;D1:4])=[O;D1:7]$[C:1]-[C:2](=[O:3])-[N;D2:4]-[N;D1:5]>>[C:1]-[C:2](=[O:3])-[N;D2:4]-[N;D2:5]-[C;D3:11](-[O;D2:10]-[C:7](-[C:6])(-[C:8])-[C:9])=[O;D1:12]	1	1	1736	Cc1cc(CC(=O)NCc2nnc(-c3ccc(-c4cc(C(=O)NC5CC5)ccc4C)cc3)o2)on1
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[N:6]):[C:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[N:6]):[C:7])-[O;D2:9]-[C;D1:8].[C;D2:1]-[N;D1:2]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D3:6]:[N:7]>>[C;D2:1]:[C;D3:2](:[C;D3:6]:[N:7])-[Br;D1:8].[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Sn;D4:13](-[C;D2:12]-[C:11]-[C:10]-[C:9])(-[C;D2:14]-[C:15]-[C:16]-[C:17])-[C;D2:18]-[C:19]-[C:20]-[C:21]$[O;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]:1:[N;D2:5]:[C;D2:6]:[C;D3:7]:2:[C;D3:8](:[C;D3:9]:1-[O;D1:10]):[C;D2:11]:[C:12]:[C:13]:[N;D3:14]:2>>[O;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:8]:1:[C;D3:7](-[C;D2:6]-[N;D3:5](-[C;D2:19]-[C;D3:17](-[O:16]-[C:15])=[O:18])-[S;D4:20](-[C;D3:4]:2:[C;D2:9]:[C;D2:27]:[C;D3:25](:[C;D2:24]:[C;D2:23]:2)-[C:26])(=[O;D1:21])=[O;D1:22]):[N;D3:14]:[C:13]:[C:12]:[C;D2:11]:1.[O;D1:10]-[C;D1:28]$[O:1]-[C:2](=[O:3])-[C;D2:4]-[N;D3:5](-[C;D2:6]-[C;D3:7](:[C:8]):[N:9])-[S;D4:10]>>[C;D2:6](-[C;D3:7](:[C:8]):[N:9])-[Br;D1:11].[O:1]-[C:2](=[O:3])-[C;D2:4]-[N;D2:5]-[S;D4:10]$[C:1]:[C;D3:2](-[C;D2:3]-[Br;D1:4]):[N:5]>>[Br;D1:4]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[C:1]:[C;D3:2](-[C;D1:3]):[N:5]	1	1	843	O=C(O)CCNC(=O)c1ncc2c(cc(-c3ccccc3)c(=O)n2Cc2nccs2)c1O
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:6]-1-[C;D2:5]-[C:4]-[C:3]-[C:8]-[O;D2:7]-1	1	1	419	CCOC(=O)C(Cc1ccc(OCCNC(=O)c2ccc(-c3ccccc3)cc2)cc1)Oc1ccccc1
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[C;D3:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](-[O;D2:3]-[C;D2:5]-[C;D1:4])=[O;D1:6]	1	1	5885	CC(C)(C)OC(=O)N1CCc2c(n(CCNC(=O)Nc3ccccc3)c3ccccc23)CC1
[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[S;D4:6]>>[C;D2:3](=[O;D1:4])=[N;D2:5]-[S;D4:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[Cl;D1:5].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D2:1]-[C;D2:2]-[O;D1:7]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:5](-[C;D2:4]-[C:3])=[O;D1:6]	1	1	4032	CCc1nc2c(C)cc(C)nc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccccc2Cl)cc1
